,pv_aggregated_capacity_factor,onshore_aggregated_capacity_factor,offshore_aggregated_capacity_factor,Date,aggregated_demand
337,0.0,0.48408359999999995,0.6874846000000001,2030-01-15 01:00:00,5263.578335103526
338,0.0,0.5045575999999999,0.709935,2030-01-15 02:00:00,5253.00760372787
339,0.0,0.5477166,0.732652,2030-01-15 03:00:00,5372.458201035355
340,0.0,0.601275,0.7599142000000001,2030-01-15 04:00:00,5731.067593951811
341,0.0,0.672288,0.7948974,2030-01-15 05:00:00,6839.011746634216
342,0.0,0.7412525999999999,0.8331514,2030-01-15 06:00:00,7801.974361626953
343,0.0,0.8034784,0.8711978,2030-01-15 07:00:00,8315.096992652121
344,0.001,0.839094,0.8956966,2030-01-15 08:00:00,8259.09109734252
345,0.004,0.8531150000000001,0.9027229999999999,2030-01-15 09:00:00,8157.096448585653
346,0.006,0.8553063999999999,0.9031104000000001,2030-01-15 10:00:00,7963.635712977864
347,0.005,0.8376885999999999,0.8993244,2030-01-15 11:00:00,7784.592298607815
348,0.006,0.8183085999999999,0.8939807999999999,2030-01-15 12:00:00,7611.367633985652
349,0.008,0.7754428,0.8766422,2030-01-15 13:00:00,7416.67996070586
350,0.002,0.7451212,0.8624537999999999,2030-01-15 14:00:00,7247.512805895584
351,0.0,0.7109430000000001,0.8463229999999999,2030-01-15 15:00:00,7324.21398570211
352,0.0,0.6840296,0.8353588000000001,2030-01-15 16:00:00,7625.281670678776
353,0.0,0.6675218,0.833197,2030-01-15 17:00:00,7515.691579488961
354,0.0,0.6671381999999999,0.8368587999999999,2030-01-15 18:00:00,7338.79998257904
355,0.0,0.6848138,0.8480344000000001,2030-01-15 19:00:00,7094.381898053236
356,0.0,0.69506,0.855925,2030-01-15 20:00:00,6716.947780691154
357,0.0,0.7149698,0.8675202000000001,2030-01-15 21:00:00,6238.211412704191
358,0.0,0.7501718,0.8846885999999999,2030-01-15 22:00:00,5912.138299934749
359,0.0,0.8069608,0.9033602000000001,2030-01-15 23:00:00,5554.583993614634
360,0.0,0.8302183999999999,0.9164114,2030-01-16 00:00:00,5357.021146161059
361,0.0,0.8478733999999999,0.9183132,2030-01-16 01:00:00,5246.616127629066
362,0.0,0.8600482000000002,0.9119536,2030-01-16 02:00:00,5201.107512363434
363,0.0,0.8643889999999999,0.9086814000000001,2030-01-16 03:00:00,5259.396286999983
364,0.0,0.8702424000000001,0.9088492,2030-01-16 04:00:00,5521.951770489721
365,0.0,0.8725153999999999,0.9055808000000001,2030-01-16 05:00:00,6507.982717132529
366,0.0,0.8734576000000001,0.9139303999999999,2030-01-16 06:00:00,7420.861489400368
367,0.0,0.8663034,0.9114818,2030-01-16 07:00:00,7910.689305758733
368,0.026,0.8483844000000001,0.9043812000000001,2030-01-16 08:00:00,7851.420339604847
369,0.079,0.8247962,0.8939164000000002,2030-01-16 09:00:00,7638.317191517296
370,0.127,0.8022758,0.8813646,2030-01-16 10:00:00,7376.138619076781
371,0.136,0.7713986,0.8617376,2030-01-16 11:00:00,7167.621938453343
372,0.108,0.7235014,0.831321,2030-01-16 12:00:00,7105.955415779638
373,0.065,0.6689174,0.7934768,2030-01-16 13:00:00,6971.572822085294
374,0.011,0.6150126,0.7467822,2030-01-16 14:00:00,6900.754786931533
375,0.0,0.562955,0.698024,2030-01-16 15:00:00,7087.395827515674
376,0.0,0.5139858,0.649811,2030-01-16 16:00:00,7612.412500795037
377,0.0,0.46567220000000004,0.6126388,2030-01-16 17:00:00,7545.639529428487
378,0.0,0.42412340000000004,0.5759352,2030-01-16 18:00:00,7369.1072049693
379,0.0,0.4054816,0.547622,2030-01-16 19:00:00,7118.7092436386065
380,0.0,0.39761759999999996,0.5248630000000001,2030-01-16 20:00:00,6713.152873094214
381,0.0,0.39180360000000003,0.5105256,2030-01-16 21:00:00,6221.44632445788
382,0.0,0.37048819999999993,0.4977132,2030-01-16 22:00:00,5834.2792178259915
383,0.0,0.35707880000000003,0.495572,2030-01-16 23:00:00,5439.209936056539
384,0.0,0.3505786,0.4981446,2030-01-17 00:00:00,5474.980941444187
385,0.0,0.34585279999999996,0.5001434,2030-01-17 01:00:00,5351.479179544191
386,0.0,0.3261628,0.49572539999999987,2030-01-17 02:00:00,5349.1028267145775
387,0.0,0.3278144,0.5007598,2030-01-17 03:00:00,5443.293405714169
388,0.0,0.341252,0.514922,2030-01-17 04:00:00,5778.410512355632
389,0.0,0.3551816,0.5263324,2030-01-17 05:00:00,6907.59043709824
390,0.0,0.3712346,0.5387244,2030-01-17 06:00:00,7940.787971576121
391,0.0,0.38447960000000003,0.5553526,2030-01-17 07:00:00,8490.347614574086
392,0.03,0.3962094,0.5609876,2030-01-17 08:00:00,8455.544306976295
393,0.073,0.4019204,0.5702773999999999,2030-01-17 09:00:00,8148.384517587321
394,0.12,0.4021064,0.5827528,2030-01-17 10:00:00,7794.995042105272
395,0.16,0.4172658,0.601266,2030-01-17 11:00:00,7499.322504724822
396,0.153,0.4335268,0.6106155999999999,2030-01-17 12:00:00,7362.015965652302
397,0.093,0.45141,0.6066028,2030-01-17 13:00:00,7266.314054123623
398,0.02,0.450437,0.5902761999999999,2030-01-17 14:00:00,7187.833900993314
399,0.0,0.43178679999999997,0.5617782,2030-01-17 15:00:00,7388.708698969593
400,0.0,0.4061508,0.5341252,2030-01-17 16:00:00,7966.129499219558
401,0.0,0.3865998,0.507316,2030-01-17 17:00:00,7923.042038910597
402,0.0,0.377841,0.48425840000000003,2030-01-17 18:00:00,7753.588061133709
403,0.0,0.38505,0.46657459999999995,2030-01-17 19:00:00,7502.101666941222
404,0.0,0.37662460000000003,0.4414828,2030-01-17 20:00:00,7094.702095012789
405,0.0,0.3665462,0.41558419999999996,2030-01-17 21:00:00,6586.544696523555
406,0.0,0.35526739999999996,0.39056440000000003,2030-01-17 22:00:00,6187.108838315618
407,0.0,0.33267599999999997,0.368005,2030-01-17 23:00:00,5771.451156419122
408,0.0,0.30872980000000005,0.3443844,2030-01-18 00:00:00,5679.009428753205
409,0.0,0.29057259999999996,0.32577739999999994,2030-01-18 01:00:00,5560.6202981144725
410,0.0,0.2744948,0.3113588,2030-01-18 02:00:00,5537.56999981793
411,0.0,0.2618504,0.29709779999999997,2030-01-18 03:00:00,5622.128488790315
412,0.0,0.24454599999999999,0.2764616,2030-01-18 04:00:00,5912.250763327361
413,0.0,0.2279756,0.25972300000000004,2030-01-18 05:00:00,7020.575763531875
414,0.0,0.22309539999999997,0.2525504,2030-01-18 06:00:00,8030.394503663191
415,0.0,0.22339879999999995,0.2493662,2030-01-18 07:00:00,8553.936513626011
416,0.009,0.2210048,0.2504388,2030-01-18 08:00:00,8501.595131944916
417,0.028,0.2138578,0.24411579999999997,2030-01-18 09:00:00,8255.190687756465
418,0.041,0.20352260000000003,0.23384880000000002,2030-01-18 10:00:00,7978.656631621481
419,0.045,0.1874476,0.2172136,2030-01-18 11:00:00,7735.3818253767095
420,0.039,0.160714,0.191972,2030-01-18 12:00:00,7616.79565826289
421,0.023,0.1338338,0.16835899999999998,2030-01-18 13:00:00,7508.887357999796
422,0.004,0.11856720000000001,0.1539494,2030-01-18 14:00:00,7414.334587056308
423,0.0,0.11288800000000002,0.14809580000000003,2030-01-18 15:00:00,7602.615640323353
424,0.0,0.1087354,0.14523819999999998,2030-01-18 16:00:00,8110.992935858435
425,0.0,0.1050982,0.14254740000000002,2030-01-18 17:00:00,8064.476790681019
426,0.0,0.0999732,0.13664459999999998,2030-01-18 18:00:00,7909.182648713739
427,0.0,0.0922094,0.1270082,2030-01-18 19:00:00,7674.256753556081
428,0.0,0.08046320000000001,0.113416,2030-01-18 20:00:00,7251.876749015277
429,0.0,0.0682236,0.100274,2030-01-18 21:00:00,6718.400965599418
430,0.0,0.056053599999999995,0.0897204,2030-01-18 22:00:00,6292.874343289153
431,0.0,0.045141200000000006,0.08161320000000002,2030-01-18 23:00:00,5865.618349285962
432,0.0,0.037149,0.0760216,2030-01-19 00:00:00,5765.670521695768
433,0.0,0.0326716,0.0733066,2030-01-19 01:00:00,5645.074158662696
434,0.0,0.0315012,0.07199459999999999,2030-01-19 02:00:00,5610.385230268865
435,0.0,0.033253,0.07176059999999998,2030-01-19 03:00:00,5689.997060276223
436,0.0,0.0345242,0.07150800000000002,2030-01-19 04:00:00,5984.361118011766
437,0.0,0.0365924,0.073785,2030-01-19 05:00:00,7107.933192056698
438,0.0,0.0411876,0.0819192,2030-01-19 06:00:00,8149.601792005778
439,0.0,0.049308399999999995,0.0944736,2030-01-19 07:00:00,8687.07110288742
440,0.011,0.0580324,0.10627119999999998,2030-01-19 08:00:00,8643.573099850775
441,0.034,0.063361,0.1130096,2030-01-19 09:00:00,8421.623378228054
442,0.052,0.0658694,0.1134196,2030-01-19 10:00:00,8125.886278089035
443,0.056,0.0666072,0.11052500000000001,2030-01-19 11:00:00,7802.8658988364305
444,0.044,0.0646232,0.1076132,2030-01-19 12:00:00,7584.191264515968
445,0.025,0.0668022,0.10821719999999999,2030-01-19 13:00:00,7440.954139258103
446,0.004,0.0778982,0.11919539999999999,2030-01-19 14:00:00,7371.854167897269
447,0.0,0.09370419999999999,0.13823000000000002,2030-01-19 15:00:00,7554.693312615762
448,0.0,0.10679799999999999,0.16217320000000002,2030-01-19 16:00:00,8061.411882635772
449,0.0,0.1160944,0.1869004,2030-01-19 17:00:00,8004.2129512066485
450,0.0,0.12343960000000001,0.2080036,2030-01-19 18:00:00,7817.014342724087
451,0.0,0.1263272,0.2214982,2030-01-19 19:00:00,7556.314006094179
452,0.0,0.1264534,0.22706900000000002,2030-01-19 20:00:00,7178.593834810503
453,0.0,0.128213,0.2290916,2030-01-19 21:00:00,6707.02531393621
454,0.0,0.1314796,0.2262642,2030-01-19 22:00:00,6316.707505501356
455,0.0,0.13294440000000002,0.2144724,2030-01-19 23:00:00,5878.561535205129
456,0.0,0.1352416,0.2022754,2030-01-20 00:00:00,5756.269838649924
457,0.0,0.1405368,0.1964338,2030-01-20 01:00:00,5605.422774531768
458,0.0,0.1475616,0.19735560000000002,2030-01-20 02:00:00,5516.036101866009
459,0.0,0.1477442,0.1971682,2030-01-20 03:00:00,5457.063412158759
460,0.0,0.14180379999999998,0.19864980000000002,2030-01-20 04:00:00,5412.733191657828
461,0.0,0.1376894,0.20292879999999996,2030-01-20 05:00:00,6098.132472032169
462,0.0,0.13347219999999999,0.2058946,2030-01-20 06:00:00,6938.768451035772
463,0.0,0.13171360000000001,0.2086202,2030-01-20 07:00:00,7538.554199510694
464,0.006,0.1299186,0.2073556,2030-01-20 08:00:00,7621.724776886549
465,0.02,0.12378960000000001,0.20169260000000003,2030-01-20 09:00:00,7536.797796163822
466,0.029,0.117456,0.1933234,2030-01-20 10:00:00,7362.962197365581
467,0.035,0.1106576,0.182979,2030-01-20 11:00:00,7136.674548646632
468,0.031,0.1027126,0.17000960000000004,2030-01-20 12:00:00,7026.808843355862
469,0.019,0.09863960000000001,0.1648902,2030-01-20 13:00:00,6976.197732995826
470,0.004,0.09645219999999999,0.1642192,2030-01-20 14:00:00,6954.295057091613
471,0.0,0.0956352,0.16886740000000003,2030-01-20 15:00:00,7157.966121891314
472,0.0,0.0918832,0.1713632,2030-01-20 16:00:00,7694.752097052951
473,0.0,0.086211,0.168381,2030-01-20 17:00:00,7697.079546860135
474,0.0,0.0793622,0.1593186,2030-01-20 18:00:00,7581.601573183781
475,0.0,0.0707536,0.1463778,2030-01-20 19:00:00,7400.26952531473
476,0.0,0.061509400000000006,0.1318472,2030-01-20 20:00:00,7094.96069961954
477,0.0,0.0525008,0.11855980000000002,2030-01-20 21:00:00,6718.519691170404
478,0.0,0.044183799999999995,0.10536419999999999,2030-01-20 22:00:00,6408.166286469061
479,0.0,0.03749860000000001,0.09339120000000001,2030-01-20 23:00:00,6020.7366505270365
480,0.0,0.03268,0.08368060000000001,2030-01-21 00:00:00,5905.077839262297
481,0.0,0.029381400000000002,0.0750716,2030-01-21 01:00:00,5759.261590287687
482,0.0,0.0265864,0.0670826,2030-01-21 02:00:00,5704.442572414038
483,0.0,0.0225898,0.05720959999999999,2030-01-21 03:00:00,5657.276947946533
484,0.0,0.0186866,0.0494448,2030-01-21 04:00:00,5572.907916020525
485,0.0,0.0163726,0.045933999999999996,2030-01-21 05:00:00,6254.449080154967
486,0.0,0.016208,0.0462858,2030-01-21 06:00:00,7120.807747452726
487,0.001,0.0174198,0.050935400000000006,2030-01-21 07:00:00,7698.983292509449
488,0.045,0.018020799999999997,0.054629,2030-01-21 08:00:00,7750.466080406396
489,0.109,0.016311600000000002,0.053535,2030-01-21 09:00:00,7620.847334386444
490,0.153,0.014842,0.0499834,2030-01-21 10:00:00,7404.717776645091
491,0.165,0.013617,0.0448384,2030-01-21 11:00:00,7129.5183828733325
492,0.132,0.011771400000000001,0.0393378,2030-01-21 12:00:00,7022.755567872502
493,0.069,0.010435799999999999,0.035926200000000005,2030-01-21 13:00:00,6977.9243665153335
494,0.015,0.010893400000000001,0.036470199999999994,2030-01-21 14:00:00,6960.444080178208
495,0.0,0.0120178,0.040011000000000005,2030-01-21 15:00:00,7227.103733406255
496,0.0,0.013102399999999997,0.04443860000000001,2030-01-21 16:00:00,7885.724218752715
497,0.0,0.0133004,0.0475684,2030-01-21 17:00:00,7951.765501170493
498,0.0,0.012035800000000001,0.0480736,2030-01-21 18:00:00,7880.977941876057
499,0.0,0.009651799999999999,0.0458118,2030-01-21 19:00:00,7701.302754891148
500,0.0,0.007114,0.0417794,2030-01-21 20:00:00,7364.814811046137
501,0.0,0.0054392,0.0377808,2030-01-21 21:00:00,6954.145476690805
502,0.0,0.0046552,0.033350000000000005,2030-01-21 22:00:00,6661.230835473753
503,0.0,0.0048278,0.0285426,2030-01-21 23:00:00,6289.456843039977
504,0.0,0.0055119999999999995,0.024120400000000004,2030-01-22 00:00:00,6139.024108896398
505,0.0,0.0065606,0.021954400000000002,2030-01-22 01:00:00,6036.424094770663
506,0.0,0.0073296,0.021245,2030-01-22 02:00:00,6027.301770992621
507,0.0,0.0076262,0.0221914,2030-01-22 03:00:00,6086.0031001292045
508,0.0,0.007309,0.0229822,2030-01-22 04:00:00,6396.409634419495
509,0.0,0.006714400000000001,0.0226112,2030-01-22 05:00:00,7581.85561029427
510,0.0,0.006759800000000001,0.022107599999999998,2030-01-22 06:00:00,8641.402355502403
511,0.002,0.007714,0.022131599999999998,2030-01-22 07:00:00,9229.5750652
512,0.054,0.009379,0.0221192,2030-01-22 08:00:00,9168.774378719689
513,0.139,0.0099398,0.0204234,2030-01-22 09:00:00,8825.822559797783
514,0.207,0.010027600000000001,0.018148400000000002,2030-01-22 10:00:00,8470.525212860412
515,0.24,0.011408000000000001,0.016522000000000002,2030-01-22 11:00:00,8180.039186018978
516,0.208,0.013825,0.0175516,2030-01-22 12:00:00,8043.864516982915
517,0.136,0.0168114,0.019561600000000002,2030-01-22 13:00:00,7923.5195604656565
518,0.041,0.0200398,0.021651399999999998,2030-01-22 14:00:00,7835.2511738429985
519,0.0,0.021416800000000003,0.0230384,2030-01-22 15:00:00,8056.09467614629
520,0.0,0.0217024,0.024404199999999997,2030-01-22 16:00:00,8660.210525107716
521,0.0,0.021901800000000003,0.0254168,2030-01-22 17:00:00,8664.061426765511
522,0.0,0.0231368,0.0266436,2030-01-22 18:00:00,8528.808834171025
523,0.0,0.025395799999999996,0.0283234,2030-01-22 19:00:00,8298.24833179067
524,0.0,0.0266896,0.029317199999999998,2030-01-22 20:00:00,7876.386974510824
525,0.0,0.026385000000000002,0.028621399999999998,2030-01-22 21:00:00,7352.671617073313
526,0.0,0.0239986,0.028718399999999998,2030-01-22 22:00:00,6913.190129250292
527,0.0,0.0208604,0.0292942,2030-01-22 23:00:00,6506.579159814002
528,0.0,0.0181642,0.0318064,2030-01-23 00:00:00,6357.284700883171
529,0.0,0.015999,0.034575,2030-01-23 01:00:00,6229.016406924524
530,0.0,0.014559400000000004,0.038939,2030-01-23 02:00:00,6210.508634873429
531,0.0,0.0142346,0.043157,2030-01-23 03:00:00,6313.07591509458
532,0.0,0.014085399999999998,0.0478954,2030-01-23 04:00:00,6639.258932804249
533,0.0,0.014242,0.0550034,2030-01-23 05:00:00,7829.759949100407
534,0.0,0.015504600000000002,0.06723399999999999,2030-01-23 06:00:00,8916.373575591773
535,0.002,0.0191888,0.08271619999999999,2030-01-23 07:00:00,9498.402717300116
536,0.06,0.0241052,0.10129980000000001,2030-01-23 08:00:00,9457.744954894943
537,0.125,0.0316556,0.1308026,2030-01-23 09:00:00,9125.091431721274
538,0.183,0.046531600000000006,0.17051560000000002,2030-01-23 10:00:00,8813.425384930246
539,0.214,0.066582,0.2116384,2030-01-23 11:00:00,8533.83808814035
540,0.165,0.08552699999999999,0.2500332,2030-01-23 12:00:00,8405.462227538257
541,0.091,0.1077294,0.2866174,2030-01-23 13:00:00,8237.934315152064
542,0.022,0.1380274,0.32181160000000003,2030-01-23 14:00:00,8106.693356668275
543,0.0,0.164896,0.35042160000000006,2030-01-23 15:00:00,8226.216903240378
544,0.0,0.18581379999999997,0.3772528,2030-01-23 16:00:00,8791.353266476672
545,0.0,0.21242060000000001,0.4107426,2030-01-23 17:00:00,8758.88345573386
546,0.0,0.2443224,0.44833999999999996,2030-01-23 18:00:00,8599.137468775836
547,0.0,0.2842854,0.4858442,2030-01-23 19:00:00,8366.92125048316
548,0.0,0.3272878,0.523641,2030-01-23 20:00:00,7955.516819310054
549,0.0,0.3806662,0.5632710000000001,2030-01-23 21:00:00,7446.017740878882
550,0.0,0.42550659999999996,0.5978094,2030-01-23 22:00:00,7046.6005155713265
551,0.0,0.4772756,0.6303848000000001,2030-01-23 23:00:00,6654.339481738548
552,0.0,0.515419,0.6534774,2030-01-24 00:00:00,6400.464295040858
553,0.0,0.5379326,0.6597084,2030-01-24 01:00:00,6304.048265131698
554,0.0,0.5501495999999999,0.6439766,2030-01-24 02:00:00,6299.242127083262
555,0.0,0.573563,0.6257097999999999,2030-01-24 03:00:00,6419.184512805366
556,0.0,0.5875304,0.6278004,2030-01-24 04:00:00,6735.271019555674
557,0.0,0.5824406000000001,0.6063452,2030-01-24 05:00:00,7858.5269623323
558,0.0,0.5512338,0.559674,2030-01-24 06:00:00,8866.893792003506
559,0.0,0.478795,0.519755,2030-01-24 07:00:00,9378.106358335104
560,0.005,0.40672359999999996,0.504685,2030-01-24 08:00:00,9283.529678481838
561,0.015,0.346823,0.5031654000000001,2030-01-24 09:00:00,9028.810525342944
562,0.025,0.3150572,0.5060290000000001,2030-01-24 10:00:00,8726.371768811001
563,0.036,0.2903384,0.4915814,2030-01-24 11:00:00,8425.3444260219
564,0.046,0.27242,0.46041420000000005,2030-01-24 12:00:00,8244.370360214336
565,0.037,0.2550706,0.42733620000000005,2030-01-24 13:00:00,8032.355737420476
566,0.012,0.2412456,0.4088996,2030-01-24 14:00:00,7835.579830986487
567,0.0,0.246079,0.4012764,2030-01-24 15:00:00,7954.431110658767
568,0.0,0.2558204,0.3926527999999999,2030-01-24 16:00:00,8422.130854919422
569,0.0,0.2675442,0.38672319999999993,2030-01-24 17:00:00,8399.98062173837
570,0.0,0.2677942,0.382397,2030-01-24 18:00:00,8229.773120002003
571,0.0,0.2631928,0.3831532,2030-01-24 19:00:00,7999.989373995939
572,0.0,0.2671714,0.3905466,2030-01-24 20:00:00,7568.465319494368
573,0.0,0.2665048,0.39094280000000003,2030-01-24 21:00:00,7032.745307257514
574,0.0,0.26416680000000003,0.3900626,2030-01-24 22:00:00,6621.010376239288
575,0.0,0.2771676,0.3913874,2030-01-24 23:00:00,6193.805749821649
576,0.0,0.2880046,0.3804644,2030-01-25 00:00:00,5957.03732088885
577,0.0,0.2899412,0.36079720000000004,2030-01-25 01:00:00,5845.9134928721705
578,0.0,0.2867694,0.342564,2030-01-25 02:00:00,5824.358578388682
579,0.0,0.278648,0.3184558,2030-01-25 03:00:00,5895.78807339346
580,0.0,0.2610902,0.2902502,2030-01-25 04:00:00,6195.309578605423
581,0.0,0.2353398,0.2609836,2030-01-25 05:00:00,7322.512580457787
582,0.0,0.20789019999999997,0.2321638,2030-01-25 06:00:00,8372.60486970575
583,0.007,0.17716780000000001,0.2009218,2030-01-25 07:00:00,8922.948998754782
584,0.107,0.1466712,0.17168619999999998,2030-01-25 08:00:00,8871.385298551368
585,0.195,0.11447080000000001,0.1453728,2030-01-25 09:00:00,8497.791497841321
586,0.215,0.09339660000000001,0.12797160000000002,2030-01-25 10:00:00,8112.968152492998
587,0.217,0.08045440000000001,0.11942660000000001,2030-01-25 11:00:00,7788.30946093907
588,0.171,0.0719374,0.1157454,2030-01-25 12:00:00,7618.88959081023
589,0.098,0.06966359999999999,0.11524579999999998,2030-01-25 13:00:00,7458.719847519345
590,0.026,0.0731356,0.12130920000000003,2030-01-25 14:00:00,7356.19296892247
591,0.0,0.0724216,0.125956,2030-01-25 15:00:00,7555.79800861285
592,0.0,0.0707846,0.1349504,2030-01-25 16:00:00,8232.092633825052
593,0.0,0.074962,0.14786320000000003,2030-01-25 17:00:00,8292.83346433004
594,0.0,0.0910408,0.16885579999999997,2030-01-25 18:00:00,8164.129612954782
595,0.0,0.11882039999999998,0.2032032,2030-01-25 19:00:00,7929.607274023696
596,0.0,0.1444824,0.241434,2030-01-25 20:00:00,7513.206847164311
597,0.0,0.16247979999999998,0.2765732,2030-01-25 21:00:00,6945.950383209947
598,0.0,0.17890440000000002,0.3054612,2030-01-25 22:00:00,6442.257583402801
599,0.0,0.20414300000000002,0.324571,2030-01-25 23:00:00,5984.025213320646
600,0.0,0.2257518,0.33455060000000003,2030-01-26 00:00:00,5646.954809128798
601,0.0,0.2509736,0.35164500000000004,2030-01-26 01:00:00,5513.17780376786
602,0.0,0.28040259999999995,0.3699598,2030-01-26 02:00:00,5464.113194556274
603,0.0,0.3095682,0.3856998,2030-01-26 03:00:00,5525.064408014274
604,0.0,0.3432526,0.406931,2030-01-26 04:00:00,5810.927287836144
605,0.0,0.3714576,0.41510099999999994,2030-01-26 05:00:00,6910.81872645246
606,0.0,0.38448000000000004,0.429324,2030-01-26 06:00:00,7918.251040002445
607,0.0,0.39483320000000005,0.42757560000000006,2030-01-26 07:00:00,8426.68968487106
608,0.001,0.3953246,0.42745639999999996,2030-01-26 08:00:00,8390.697745884921
609,0.004,0.38426980000000005,0.4340174,2030-01-26 09:00:00,8232.267776945031
610,0.006,0.3714492,0.45879380000000003,2030-01-26 10:00:00,7951.409332130623
