hour,value,Technology
912,49387.29864153618,curtailment
913,50223.79870291582,curtailment
914,49435.83468444677,curtailment
915,47377.598108405065,curtailment
916,44420.15138393398,curtailment
917,40633.27660778175,curtailment
918,36036.64640012476,curtailment
919,32471.3778020724,curtailment
920,31084.662436379942,curtailment
921,31248.574080359504,curtailment
922,32252.055972664246,curtailment
923,33710.71513108878,curtailment
924,34531.0629022932,curtailment
925,34911.910010263106,curtailment
926,35609.355366319076,curtailment
927,37298.94122631625,curtailment
928,39899.71037899134,curtailment
929,42697.94977113571,curtailment
930,44888.382892064416,curtailment
931,46561.399969024664,curtailment
932,47906.12658441505,curtailment
933,49276.40602201103,curtailment
