Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",CCS
8218.224479999997,29480.507712180577,0.0,0.0,0.0
8553.59016,29984.48338407733,0.0,0.0,0.0
9011.862719999997,30749.016016519934,0.0,0.0,0.0
9423.323279999997,31641.882081845648,0.0,0.0,0.0
9761.956399999997,32478.282230599696,0.0,0.0,0.0
9860.641359999998,32572.904816629736,0.0,0.0,0.0
10133.936959999999,32934.336301244315,0.0,0.0,0.0
10219.819119999996,33414.97140446329,0.0,0.0,0.0
10192.089119999997,33761.368466651504,0.0,0.0,0.0
9996.50896,33368.419275352964,0.0,0.0,0.0
9927.806239999998,33077.2377421287,0.0,0.0,0.0
9740.2048,32568.3299857792,0.0,0.0,0.0
9511.965279999999,32120.37366345136,0.0,0.0,0.0
9052.587279999998,31719.733595994127,0.0,0.0,0.0
8768.62832,31234.45419594641,0.0,0.0,0.0
8516.49776,30981.49879815871,0.0,0.0,0.0
8045.738239999998,30551.087597183898,0.0,0.0,0.0
7596.662639999997,29957.34203402047,0.0,0.0,0.0
6960.978239999998,28988.867213271278,0.0,0.0,0.0
6111.349839999999,26938.469705648564,0.0,0.0,0.0
5288.270799999998,24426.7883315933,0.0,0.0,0.0
4339.431039999999,21690.324975769152,0.0,0.0,0.0
3295.69264,18986.848035882475,0.0,0.0,0.0
2424.02688,16332.801101346153,0.0,0.0,0.0
1910.2303999999995,14488.390066531567,0.0,0.0,0.0
1613.8634399999996,13627.160792423869,0.0,0.0,0.0
1586.9907199999998,13326.47234389632,0.0,0.0,0.0
1828.9955999999995,13680.322113175087,0.0,0.0,0.0
2056.302639999999,14036.454336023544,0.0,0.0,0.0
2058.7955199999997,13740.062854433701,0.0,0.0,0.0
1822.1787199999994,13065.508511192387,0.0,0.0,0.0
1493.5509599999996,12119.739141605933,0.0,0.0,0.0
1180.2865599999998,11235.17922253162,0.0,0.0,0.0
928.5131999999999,10536.837743609767,0.0,0.0,0.0
786.26864,10336.636794415217,0.0,0.0,0.0
700.9579999999999,9945.57310823947,0.0,0.0,0.0
624.0772799999999,9409.930873991187,0.0,0.0,0.0
551.7574399999999,8962.133331042105,0.0,0.0,0.0
504.24607999999995,8618.415670870481,0.0,0.0,0.0
509.38223999999997,8666.128874187989,0.0,0.0,0.0
510.81103999999993,8495.758600778054,0.0,0.0,0.0
529.11848,8562.386397590397,0.0,0.0,0.0
579.4911999999998,8853.141211234248,0.0,0.0,0.0
641.8545599999998,9121.04171804777,0.0,0.0,0.0
765.0810399999998,9716.255990464731,0.0,0.0,0.0
960.2438399999996,10272.738018175321,0.0,0.0,0.0
1128.6767999999997,10260.859335901809,0.0,0.0,0.0
1260.1940799999998,10180.3482671591,0.0,0.0,0.0
1400.8293599999997,10468.929788056168,0.0,0.0,0.0
1657.7501599999998,11081.431165335667,0.0,0.0,0.0
2017.6423199999992,11735.572434695092,0.0,0.0,0.0
2472.3842399999994,12127.27123838588,0.0,0.0,0.0
2834.596319999999,11737.497634662563,0.0,0.0,0.0
2720.713439999999,10647.993232453235,0.0,0.0,0.0
2384.6258399999997,9837.970307995767,0.0,0.0,0.0
2393.25504,10128.377791748579,0.0,0.0,0.0
2633.8875199999998,10694.942310010458,0.0,0.0,0.0
2807.0279999999993,11346.354558797435,0.0,0.0,0.0
2863.8603999999996,11985.550719131032,0.0,0.0,0.0
2762.7803199999994,11965.375814317287,0.0,0.0,0.0
2610.9439999999995,12122.140679709684,0.0,0.0,0.0
2615.8846399999993,12231.321350029819,0.0,0.0,0.0
2649.68704,11941.539060080879,0.0,0.0,0.0
2644.501999999999,12022.38753500345,0.0,0.0,0.0
2661.8393599999995,11733.220515147203,0.0,0.0,0.0
2750.221919999999,11348.408767010147,0.0,0.0,0.0
2834.314319999999,11280.719133102344,0.0,0.0,0.0
3041.0879999999993,11451.595515782077,0.0,0.0,0.0
3293.959279999999,11762.564929084365,0.0,0.0,0.0
3435.4819199999993,12136.668992866265,0.0,0.0,0.0
3479.594239999999,12772.530786245892,0.0,0.0,0.0
3508.8207199999997,14480.173233680718,0.0,0.0,0.0
3682.487599999999,17217.539647221573,0.0,0.0,0.0
4349.113039999999,20855.085901222294,0.0,0.0,0.0
5587.487839999999,24526.839187634712,0.0,0.0,0.0
7059.196959999999,27493.60210863969,0.0,0.0,0.0
