hour,Technology,value
1063,demand,6727.723699681132
1064,demand,7203.294552711153
1065,demand,7229.960632825965
1066,demand,7025.258642446845
1067,demand,6807.731011994367
1068,demand,6591.093911620996
1069,demand,6492.160298463109
1070,demand,6351.025173276315
1071,demand,6206.59696630811
1072,demand,6198.559196574059
1073,demand,6699.684181041204
1074,demand,6943.466825151229
1075,demand,6807.3517520997975
1076,demand,6560.060556138547
1077,demand,6188.213282803438
1078,demand,5718.625739306099
1079,demand,5325.777702616036
1080,demand,4945.8284446379785
1081,demand,4863.38503976734
1082,demand,4763.84380598224
1083,demand,4736.238069836696
1084,demand,4818.195412253676
1085,demand,5095.283603283039
1086,demand,6157.105867207814
1087,demand,7095.823329436908
1088,demand,7604.628546844446
1089,demand,7476.454302723783
1090,demand,7124.911037947482
1091,demand,6742.085894037509
1092,demand,6401.491488238855
1093,demand,6204.996785434138
1094,demand,6006.265337195593
1095,demand,5873.618325721178
1096,demand,5904.942466473927
1097,demand,6477.733861121234
1098,demand,6919.736960937402
1099,demand,6844.362165500717
1100,demand,6644.587619874905
1101,demand,6283.601320430218
1102,demand,5837.346578692852
1103,demand,5419.756283765315
1104,demand,5043.372094212856
1105,demand,4843.930615352799
1106,demand,4725.389754168439
1107,demand,4687.442089202796
1108,demand,4736.840175201112
1109,demand,4996.468211010451
1110,demand,6008.224435742955
1111,demand,6902.827380285451
1112,demand,7375.967779065271
1113,demand,7182.95979618798
1114,demand,6829.37354798595
1115,demand,6434.3187663585495
1116,demand,6060.117729926401
1117,demand,5848.356207227544
1118,demand,5697.35410224134
1119,demand,5623.688099835303
1120,demand,5671.339298520645
1121,demand,6205.916496280344
1122,demand,6526.443341018245
1123,demand,6356.555832507379
1124,demand,6116.208537117074
1125,demand,5784.742462028191
1126,demand,5401.780291915412
1127,demand,5072.356319563298
1128,demand,4667.922477571148
1129,demand,4524.740847106397
1130,demand,4380.472308667336
1131,demand,4295.929780396694
1132,demand,4245.493138431758
1133,demand,4217.330430877676
1134,demand,4884.742098075865
1135,demand,5618.215696109091
1136,demand,6112.283914972635
1137,demand,6130.43200062073
1138,demand,5939.7974681033
1139,demand,5708.396365852506
1140,demand,5433.761857417772
1141,demand,5308.562864095399
1142,demand,5230.4517031408195
1143,demand,5177.224243885895
1144,demand,5219.0761899876725
1145,demand,5791.462966279631
1146,demand,6188.567202432863
1147,demand,6127.493061892816
1148,demand,5976.247428837622
1149,demand,5686.183095434679
1150,demand,5358.803901463993
1151,demand,5070.807851462458
1152,demand,4706.629512073012
1153,demand,4610.567718371801
1154,demand,4479.019436064615
1155,demand,4407.448144099655
1156,demand,4357.731062120617
1157,demand,4314.887036827638
1158,demand,4989.223763864752
1159,demand,5725.595227194479
1160,demand,6247.468822521547
1161,demand,6138.385732891811
1162,demand,5905.568303659308
1163,demand,5636.693761764449
1164,demand,5360.831577299655
1165,demand,5230.2629803901755
1166,demand,5161.740274723553
1167,demand,5153.840184714087
1168,demand,5268.399367459154
1169,demand,5898.216033855428
1170,demand,6341.731030002678
1171,demand,6299.47664800438
1172,demand,6127.188508060895
1173,demand,5809.333580905621
1174,demand,5390.50500656243
1175,demand,5059.834835574973
1176,demand,4716.821369897119
1177,demand,4547.760864553139
1178,demand,4453.582488114915
1179,demand,4432.39897534657
1180,demand,4491.195958021953
1181,demand,4757.805117232299
1182,demand,5795.335976872401
1183,demand,6697.786950749874
1184,demand,7184.661401556166
1185,demand,7170.865874855776
1186,demand,6981.686307478101
1187,demand,6744.81103267007
1188,demand,6544.731733911859
1189,demand,6439.429532032168
1190,demand,6341.161320297423
1191,demand,6224.395563190422
1192,demand,6265.278304646616
1193,demand,6715.41065503479
1194,demand,6992.823397522715
1195,demand,6840.823040463583
1196,demand,6589.918160710845
1197,demand,6216.945101398393
1198,demand,5751.620452165114
1199,demand,5386.45742969344
1200,demand,5011.614390459373
1201,demand,4875.715689798296
1202,demand,4750.909231403649
1203,demand,4691.5719650670835
1204,demand,4724.292544632243
1205,demand,4959.847024079649
1206,demand,5961.331889699322
1207,demand,6821.304032490514
1208,demand,7269.394474343491
1209,demand,7135.709327773688
1210,demand,6868.8858601127595
1211,demand,6601.557533879588
1212,demand,6390.90658248616
1213,demand,6309.054130100545
1214,demand,6195.4755701140675
1215,demand,6106.6732402506605
1216,demand,6171.054108703493
1217,demand,6661.384422391568
1218,demand,6823.159469979865
1219,demand,6676.084192986475
1220,demand,6423.367894896101
1221,demand,6033.245125200091
1222,demand,5570.411374635041
1223,demand,5195.428367760478
1224,demand,4810.231961582816
1225,demand,4655.559407967813
1226,demand,4545.035094492739
1227,demand,4500.302479745452
1228,demand,4544.688894621253
1229,demand,4797.147682697194
1230,demand,5791.473784080345
1231,demand,6629.557507044328
1232,demand,7079.08067558702
1233,demand,7050.632506445481
1234,demand,6850.829878160677
1235,demand,6634.425085139859
1236,demand,6477.43977418561
1237,demand,6383.04067893828
1238,demand,6240.558302795915
1239,demand,6156.826465341797
1240,demand,6178.732516783695
1241,demand,6606.499928666032
1242,demand,6728.851227217987
1243,demand,6590.74314505555
1244,demand,6367.4865480668705
1245,demand,6016.880029098469
1246,demand,5604.348254545286
1247,demand,5254.878216581262
1248,demand,4910.499978984319
1249,demand,5077.493286708086
1250,demand,4986.230523938334
1251,demand,4965.890589325836
1252,demand,5061.387797115514
1253,demand,5352.757180584378
1254,demand,6420.70153415636
1255,demand,7359.06830823577
1256,demand,7874.050547365536
1257,demand,7840.897238515362
1258,demand,7623.754270046415
1259,demand,7345.251503215401
1260,demand,7096.6325929782615
1261,demand,6965.746904462482
1262,demand,6793.815999341335
1263,demand,6636.032769235057
1264,demand,6642.810415409524
1265,demand,7087.04035132748
1266,demand,7401.772579439357
1267,demand,7309.462704601121
1268,demand,7113.324399156712
1269,demand,6716.146490326139
1270,demand,6237.53922276512
1271,demand,5847.95718231883
1272,demand,5462.316218503823
1273,demand,5305.450268927261
1274,demand,5199.972359058186
1275,demand,5163.187700081551
1276,demand,5240.198255616965
1277,demand,5495.559897857123
1278,demand,6549.178481619832
1279,demand,7455.770156146541
1280,demand,7926.90959801516
1281,demand,7738.620351188647
1282,demand,7428.457277870828
1283,demand,7035.22715633018
1284,demand,6640.169537638225
1285,demand,6369.947301970375
1286,demand,6145.605570564955
1287,demand,6033.672758106573
1288,demand,6046.353315312256
1289,demand,6513.885444202739
1290,demand,6964.55780082007
1291,demand,6896.853851017298
1292,demand,6697.570681476815
1293,demand,6385.538183764988
1294,demand,5981.349108030599
1295,demand,5624.354646465792
1296,demand,5209.18240117961
1297,demand,4965.34242914795
1298,demand,4829.409759919035
1299,demand,4757.144587747071
1300,demand,4724.029469074379
1301,demand,4722.097772188116
1302,demand,5439.489976746612
1303,demand,6177.610165961663
1304,demand,6663.89974701475
1305,demand,6331.462658419245
1306,demand,6013.345645367837
1307,demand,5682.066199189761
1308,demand,5370.932154776532
1309,demand,5229.2644108260865
1310,demand,5143.72949648682
1311,demand,5117.853272842562
1312,demand,5209.258982215083
1313,demand,5738.180234070748
1314,demand,6211.069446782974
1315,demand,6207.013385661034
1316,demand,6062.548481740874
1317,demand,5791.781168345766
1318,demand,5466.516403283461
1319,demand,5196.597658617987
1320,demand,4852.424676148345
1321,demand,4728.977765146664
1322,demand,4606.433542946594
1323,demand,4547.657419385484
1324,demand,4511.321807632916
1325,demand,4490.398605300185
1326,demand,5174.443982342398
1327,demand,5877.536380298927
1328,demand,6391.37382995345
1329,demand,6361.17082596008
1330,demand,6167.473013292083
1331,demand,5881.486178796664
1332,demand,5567.139238932265
1333,demand,5405.704843209679
1334,demand,5307.8009272791205
1335,demand,5253.273346815363
1336,demand,5361.378608325213
1337,demand,5888.522064504625
1338,demand,6344.526642197464
1339,demand,6354.089738666771
1340,demand,6190.803518167448
1341,demand,5864.725754883317
1342,demand,5454.097682767887
1343,demand,5141.460703773372
1344,demand,4787.0510157165445
1345,demand,4490.996985738604
1346,demand,4375.392672867774
1347,demand,4350.404516951974
1348,demand,4430.4477981394275
1349,demand,4729.104903794283
1350,demand,5795.213874099947
1351,demand,6673.867206279026
1352,demand,7108.575794850299
1353,demand,6989.391409687794
1354,demand,6686.776118397846
1355,demand,6371.341075695776
1356,demand,6073.112814759823
1357,demand,5918.016352993394
1358,demand,5771.655629045965
1359,demand,5619.018797714014
1360,demand,5643.738592193486
1361,demand,6093.180480610991
1362,demand,6526.672069271128
1363,demand,6525.93410724581
1364,demand,6338.220903929519
1365,demand,6003.8971528224265
1366,demand,5572.364744067908
1367,demand,5208.696674930859
1368,demand,4866.664051767729
1369,demand,4762.639829866894
1370,demand,4680.777507720881
1371,demand,4667.511680762856
1372,demand,4745.8781402160585
1373,demand,5041.868373778068
1374,demand,6110.104504454416
1375,demand,6957.509679781211
1376,demand,7321.496648273736
1377,demand,7048.779071359533
1378,demand,6686.306712859011
1379,demand,6286.734775762263
1380,demand,6011.557246220655
1381,demand,5887.341816320158
1382,demand,5735.979686413271
1383,demand,5601.633885063596
1384,demand,5664.1440186095115
1385,demand,6162.895450833709
1386,demand,6579.9006488571
1387,demand,6572.548237570534
1388,demand,6371.3650074008965
1389,demand,6019.891796787733
1390,demand,5583.314396406765
1391,demand,5227.777175745065
1392,demand,4868.623425170096
1393,demand,4848.189445184407
1394,demand,4743.906005069261
1395,demand,4699.96672371613
1396,demand,4764.480444462592
1397,demand,5074.113030148863
1398,demand,6113.301458538703
1399,demand,6959.009632633566
1400,demand,7348.117120709241
1401,demand,7135.777337466546
1402,demand,6835.042368588236
1403,demand,6511.355826170311
1404,demand,6271.738113405151
1405,demand,6159.087566711933
1406,demand,6008.483942731791
1407,demand,5878.625053799138
1408,demand,5930.207368019369
1409,demand,6398.1514828122945
1410,demand,6842.591484123185
1411,demand,6880.330957228947
1412,demand,6734.723992735924
1413,demand,6400.0815989929615
1414,demand,5956.26560531161
1415,demand,5590.094617124595
1416,demand,5211.025151460557
1417,demand,5455.410864474813
1418,demand,5344.958415321658
1419,demand,5294.505784022488
1420,demand,5389.905719207338
1421,demand,5692.675609858231
1422,demand,6664.142153939258
1423,demand,7542.724984934084
1424,demand,8087.564742013305
1425,demand,7899.596648019815
1426,demand,7608.312716875049
1427,demand,7226.477475603888
1428,demand,6901.490245204496
1429,demand,6722.479524272321
1430,demand,6553.037904284554
1431,demand,6412.900089783338
1432,demand,6408.040134979607
1433,demand,6846.119673625835
1434,demand,7362.001977630388
1435,demand,7434.365253698026
1436,demand,7271.354401122613
1437,demand,6920.998889264743
1438,demand,6464.360519623782
1439,demand,6110.317694698533
1440,demand,5730.564443877204
1441,demand,5594.4207550991905
1442,demand,5496.932083874381
1443,demand,5493.814257139376
1444,demand,5555.6634409119815
1445,demand,5818.711755861502
1446,demand,6773.9476822286515
1447,demand,7655.169164779092
1448,demand,8175.128536067037
1449,demand,8033.7400264282405
1450,demand,7659.24329064415
1451,demand,7264.925736303856
1452,demand,6872.799162469959
1453,demand,6634.604545128664
1454,demand,6459.270561958498
1455,demand,6370.730221659835
1456,demand,6405.050539576795
1457,demand,6865.464080591919
1458,demand,7143.887672496845
1459,demand,7022.1743741559585
1460,demand,6775.2647834820455
1461,demand,6411.761955921635
1462,demand,5993.9761150880695
1463,demand,5612.557184339803
1464,demand,5185.639297297535
1465,demand,4792.634099165628
1466,demand,4647.981882296834
1467,demand,4570.145750913371
1468,demand,4532.262442987453
1469,demand,4504.287540384028
1470,demand,5019.282231188408
1471,demand,5640.948060050292
1472,demand,6197.187906922274
1473,demand,6183.941641621173
1474,demand,5960.346762977817
1475,demand,5679.974508813841
1476,demand,5467.6096420002195
1477,demand,5374.100346795224
1478,demand,5314.207771062191
1479,demand,5298.653469387784
1480,demand,5366.82548322925
1481,demand,5838.373882336835
1482,demand,6276.192202971135
1483,demand,6270.517312970755
1484,demand,6064.159343030827
1485,demand,5753.377374342437
1486,demand,5387.021896874198
1487,demand,5059.463446298788
1488,demand,4679.1445913212665
1489,demand,4542.542753794097
1490,demand,4416.570440935552
1491,demand,4339.19027856314
1492,demand,4246.35013909178
1493,demand,4173.83478795639
1494,demand,4687.405388288311
1495,demand,5292.057748515092
1496,demand,5844.895860831519
1497,demand,5910.27074239424
1498,demand,5876.955373492197
1499,demand,5771.139022952981
1500,demand,5598.015632484097
1501,demand,5567.153116542356
1502,demand,5615.936500113974
1503,demand,5590.144609499572
1504,demand,5668.222009284364
1505,demand,6174.386997614806
1506,demand,6559.304084499121
1507,demand,6527.615720948852
1508,demand,6341.612676235057
1509,demand,6035.198548864376
1510,demand,5654.287141458159
1511,demand,5366.6411535588995
1512,demand,5051.615679667244
1513,demand,5071.77912370311
1514,demand,4960.4598577757915
1515,demand,4905.52831362566
1516,demand,4959.646062690472
1517,demand,5246.217350391248
1518,demand,6248.550586240812
1519,demand,7128.618138241138
1520,demand,7668.769314574357
1521,demand,7657.6966606663045
1522,demand,7347.33442976177
1523,demand,7071.825330848195
1524,demand,6860.935574610338
1525,demand,6779.96222658572
1526,demand,6632.928276336043
1527,demand,6493.413352365596
1528,demand,6534.213018600698
1529,demand,6927.97993351374
1530,demand,7155.616118650476
1531,demand,7087.782201379408
1532,demand,6863.498697623142
1533,demand,6440.480292084645
1534,demand,5951.038537724363
1535,demand,5535.301013244922
1536,demand,5175.835479310692
1537,demand,5022.757631384636
1538,demand,4937.395859652791
1539,demand,4895.007823938143
