Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",battery
6379.580720000002,2537.220027588484,0.0,0.0,0.0
6415.970000000001,2701.50844809193,0.0,0.0,0.0
6703.835600000001,2862.721365037073,0.0,0.0,0.0
7505.343520000002,3098.561671742156,0.0,0.0,0.0
8243.529280000002,3326.5530158160304,0.0,0.0,0.0
9102.640400000002,3520.7148411545345,0.0,0.0,0.0
9972.309600000004,3584.9249064862356,0.0,0.0,0.0
10218.852800000002,3491.5812306392404,0.0,0.0,0.0
10091.667040000002,3409.3395716184996,0.0,0.0,0.0
9572.373440000003,3220.3083474383056,0.0,0.0,0.0
8741.071280000002,2966.5272631744715,0.0,0.0,0.0
7437.197280000001,2912.7702364795496,0.0,0.0,0.0
6343.920880000001,2948.4507716232674,0.0,0.0,0.0
6286.359040000002,2917.21818605176,0.0,0.0,0.0
6395.094480000001,2742.1236664499643,0.0,0.0,0.0
6322.20312,2521.4108780766123,0.0,0.0,0.0
6158.432560000001,2322.7776338288577,0.0,0.0,0.0
6146.299040000003,2241.081891995805,0.0,0.0,0.0
6309.52064,2282.5562921707246,0.0,0.0,0.0
6418.511760000001,2348.5408434639016,0.0,0.0,0.0
6318.089680000001,2390.8876907331633,0.0,0.0,0.0
5981.479440000002,2368.094882842718,0.0,0.0,0.0
5578.693200000001,2314.5980596671607,0.0,0.0,0.0
5343.257040000001,2293.5307582521928,0.0,0.0,0.0
5526.77888,2299.6154389815083,0.0,0.0,0.0
5584.942320000001,2290.1858675209,0.0,0.0,0.0
5783.73728,2356.821437815469,0.0,0.0,0.0
5973.621040000002,2529.1598409239077,0.0,0.0,0.0
6244.408720000002,2749.17263080987,0.0,0.0,0.0
6988.753360000001,2964.173186628684,0.0,0.0,0.0
7772.442640000002,3136.042202996307,0.0,0.0,0.0
8650.575600000002,3306.6357119160602,0.0,0.0,0.0
9719.803040000004,3473.278208965295,0.0,0.0,0.0
10768.617440000002,3659.2492356765606,0.0,0.0,0.0
11837.017680000003,3837.6804827619812,0.0,0.0,0.0
12949.876160000002,4037.61066298273,0.0,0.0,0.0
13593.309920000002,4145.39614435748,0.0,0.0,0.0
13989.350720000004,4203.858262926104,0.0,0.0,7562.11578266694
14100.447440000002,4196.648074424787,0.0,0.0,7562.11578266694
13757.862560000003,4134.617596220006,0.0,0.0,1036.0361085319025
13470.346640000005,4039.8545356850223,0.0,0.0,0.0
12647.181120000003,3912.736443024405,0.0,0.0,0.0
11838.510400000005,3761.254117297568,0.0,0.0,0.0
11322.732400000003,3633.1176594905724,0.0,0.0,0.0
10678.888800000002,3532.273999850105,0.0,0.0,0.0
10034.819600000003,3488.373074306359,0.0,0.0,0.0
8998.0184,3269.1970173062005,0.0,0.0,0.0
7987.552240000002,3079.045387383797,0.0,0.0,0.0
7769.953520000001,3036.4577243083772,0.0,0.0,0.0
7407.425600000002,2965.865019707538,0.0,0.0,0.0
6981.342400000002,2905.3161709542014,0.0,0.0,0.0
6808.476400000001,2896.3039455305357,0.0,0.0,0.0
6704.486080000001,2900.306998104929,0.0,0.0,0.0
6682.151680000002,2889.5896743249514,0.0,0.0,0.0
6874.580960000002,2935.380391703461,0.0,0.0,0.0
7739.136560000002,3140.836070188379,0.0,0.0,0.0
